x/c,y/c,z/c,tau_w_Pa,tau_x_Pa,tau_y_Pa,tau_z_Pa,Cf,surface_area_m2
0.0005698832586252441,0.033333333830038704,0.004186437465250492,6.978479599771216,-1.7686047757236656,0.0,-6.750645500373315,0.005932403608581956,9.395248733783485e-05
0.0007470539615799984,-0.033333333830038704,0.004792190156877041,7.090154872556184,-2.1791678790774647,-1.4948785928826326e-18,-6.746964018847975,0.006027338727584186,9.546139281096362e-05
0.0007470539615799984,0.033333333830038704,-0.004792190156877041,4.918426660926012,1.5116845242089962,1.6233981228687882e-18,-4.680355832431421,0.004181153165910201,9.546139281096362e-05
0.0008448545510570208,-0.033333333830038704,-0.005094992462545633,4.918426660926012,1.5116845242089962,1.6233981228687882e-18,-4.680355832431421,0.004181153165910201,9.546139281096362e-05
0.0008448545510570208,0.033333333830038704,0.005094992462545633,7.090154872556184,-2.1791678790774647,-1.4948785928826326e-18,-6.746964018847975,0.006027338727584186,9.546139281096362e-05
0.0010588427539914846,-0.033333333830038704,0.00569950882345438,7.185583560008322,-2.5822569956228714,1.4940532630867e-18,-6.705561863588957,0.006108462628816464,9.699373288470411e-05
0.0010588427539914846,0.033333333830038704,-0.00569950882345438,4.6212577439712845,1.660724565832256,-1.6473613125699021e-18,-4.312541831989091,0.003928529950481097,9.699373288470411e-05
0.001175030367448926,-0.033333333830038704,-0.006001222878694534,4.6212577439712845,1.660724565832256,-1.6473613125699021e-18,-4.312541831989091,0.003928529950481097,9.699373288470411e-05
0.001175030367448926,0.033333333830038704,0.006001222878694534,7.185583560008322,-2.5822569956228714,1.4940532630867e-18,-6.705561863588957,0.006108462628816464,9.699373288470411e-05
0.0014254531512657802,-0.033333333830038704,0.006602887995541096,7.290583329054091,-2.978087051183324,0.0,-6.654592609127598,0.006197722903906731,9.8585369697901e-05
0.0014254531512657802,0.033333333830038704,-0.006602887995541096,4.32074506634272,1.7649554710197615,0.0,-3.9438268361633684,0.003673064205013163,9.8585369697901e-05
0.0015596883216251929,-0.033333333830038704,-0.006902839057147503,4.32074506634272,1.7649554710197615,0.0,-3.9438268361633684,0.003673064205013163,9.8585369697901e-05
0.0015596883216251929,0.033333333830038704,0.006902839057147503,7.290583329054091,-2.978087051183324,0.0,-6.654592609127598,0.006197722903906731,9.8585369697901e-05
0.0018456520823140938,-0.033333333830038704,0.007500135650237401,7.375252824685394,-3.352213835113689,-2.9529694653953116e-18,-6.569400020679382,0.006269700419100215,0.00010014606341931807
0.0018456520823140938,0.033333333830038704,-0.007500135650237401,4.021004452646066,1.8276345337068325,3.3954855642495263e-18,-3.5816516887326855,0.0034182547908836298,0.00010014606341931807
0.001997380672643582,-0.033333333830038704,-0.007797481181720893,4.021004452646066,1.8276345337068325,3.3954855642495263e-18,-3.5816516887326855,0.0034182547908836298,0.00010014606341931807
0.001997380672643582,0.033333333830038704,0.007797481181720893,7.375252824685394,-3.352213835113689,-2.9529694653953116e-18,-6.569400020679382,0.006269700419100215,0.00010014606341931807
0.0023179006141920886,-0.033333333830038704,0.008388985258837542,7.431531655295014,-3.6986418047415137,-2.654018315294668e-21,-6.445751433608831,0.006317543037685247,0.00010174369576484392
0.0023179006141920886,0.033333333830038704,-0.008388985258837542,3.7252639205468756,1.854048062947122,1.7825719127913993e-21,-3.231113903595833,0.003166845845031484,0.00010174369576484392
0.0024866919654111066,-0.033333333830038704,-0.008683143804470697,3.7252639205468756,1.854048062947122,1.7825719127913993e-21,-3.231113903595833,0.003166845845031484,0.00010174369576484392
0.0024866919654111066,0.033333333830038704,0.008683143804470697,7.431531655295014,-3.6986418047415137,-2.654018315294668e-21,-6.445751433608831,0.006317543037685247,0.00010174369576484392
